case_id,record_type,branch_order,mask_index,outage_mask,phase_degrees,phase_radians,controls_path,controls_sha256,midpoint_controls_replayed,recorded_cr3bp_terminal_error,cr3bp_terminal_error,cr3bp_delta_from_recorded,bicircular_terminal_error,bicircular_delta_from_cr3bp,configured_threshold,cr3bp_passes_configured_threshold,bicircular_passes_configured_threshold,threshold_semantics,recovery_start,recovery_segments,optimizer_success,nfev,phase_time,control_count,substeps_per_segment,transfer_time,solar_tidal_semantics
ihs_all_single_p04_amax02_warm_from_p03,nominal,,,,0,0,data/results/independent_hs_all_configured_headroom/controls/ihs_all_single_p04_amax02_warm_from_p03_nominal_controls.json,eda26f31547a19ac9df2c37186520e9746002a1a6e363649e0b378bd9566de24,True,0.011115187774142957,0.011115187774142957,0,0.021614115900901724,0.010498928126758768,0.089999999999999997,True,True,nominal rows use configured objective.thresholds.nominal_success,,,False,120,0.40000000000000002,8,4,0.5,"persisted independent-HS endpoint-plus-midpoint controls repropagated against the original CR3BP target with a simple circular solar third-body tidal acceleration; no retuning, no SPICE ephemeris, no high-fidelity validation, no production solver parity"
ihs_all_single_p04_amax02_warm_from_p03,nominal,,,,45,0.78539816339744828,data/results/independent_hs_all_configured_headroom/controls/ihs_all_single_p04_amax02_warm_from_p03_nominal_controls.json,eda26f31547a19ac9df2c37186520e9746002a1a6e363649e0b378bd9566de24,True,0.011115187774142957,0.011115187774142957,0,0.014620145710672498,0.0035049579365295409,0.089999999999999997,True,True,nominal rows use configured objective.thresholds.nominal_success,,,False,120,0.40000000000000002,8,4,0.5,"persisted independent-HS endpoint-plus-midpoint controls repropagated against the original CR3BP target with a simple circular solar third-body tidal acceleration; no retuning, no SPICE ephemeris, no high-fidelity validation, no production solver parity"
ihs_all_single_p04_amax02_warm_from_p03,nominal,,,,90,1.5707963267948966,data/results/independent_hs_all_configured_headroom/controls/ihs_all_single_p04_amax02_warm_from_p03_nominal_controls.json,eda26f31547a19ac9df2c37186520e9746002a1a6e363649e0b378bd9566de24,True,0.011115187774142957,0.011115187774142957,0,0.012019069006400693,0.00090388123225773609,0.089999999999999997,True,True,nominal rows use configured objective.thresholds.nominal_success,,,False,120,0.40000000000000002,8,4,0.5,"persisted independent-HS endpoint-plus-midpoint controls repropagated against the original CR3BP target with a simple circular solar third-body tidal acceleration; no retuning, no SPICE ephemeris, no high-fidelity validation, no production solver parity"
ihs_all_single_p04_amax02_warm_from_p03,nominal,,,,135,2.3561944901923448,data/results/independent_hs_all_configured_headroom/controls/ihs_all_single_p04_amax02_warm_from_p03_nominal_controls.json,eda26f31547a19ac9df2c37186520e9746002a1a6e363649e0b378bd9566de24,True,0.011115187774142957,0.011115187774142957,0,0.018612360359848881,0.0074971725857059246,0.089999999999999997,True,True,nominal rows use configured objective.thresholds.nominal_success,,,False,120,0.40000000000000002,8,4,0.5,"persisted independent-HS endpoint-plus-midpoint controls repropagated against the original CR3BP target with a simple circular solar third-body tidal acceleration; no retuning, no SPICE ephemeris, no high-fidelity validation, no production solver parity"
ihs_all_single_p04_amax02_warm_from_p03,nominal,,,,180,3.1415926535897931,data/results/independent_hs_all_configured_headroom/controls/ihs_all_single_p04_amax02_warm_from_p03_nominal_controls.json,eda26f31547a19ac9df2c37186520e9746002a1a6e363649e0b378bd9566de24,True,0.011115187774142957,0.011115187774142957,0,0.021507029112900485,0.010391841338757528,0.089999999999999997,True,True,nominal rows use configured objective.thresholds.nominal_success,,,False,120,0.40000000000000002,8,4,0.5,"persisted independent-HS endpoint-plus-midpoint controls repropagated against the original CR3BP target with a simple circular solar third-body tidal acceleration; no retuning, no SPICE ephemeris, no high-fidelity validation, no production solver parity"
ihs_all_single_p04_amax02_warm_from_p03,nominal,,,,225,3.9269908169872414,data/results/independent_hs_all_configured_headroom/controls/ihs_all_single_p04_amax02_warm_from_p03_nominal_controls.json,eda26f31547a19ac9df2c37186520e9746002a1a6e363649e0b378bd9566de24,True,0.011115187774142957,0.011115187774142957,0,0.014575029010140461,0.0034598412359975045,0.089999999999999997,True,True,nominal rows use configured objective.thresholds.nominal_success,,,False,120,0.40000000000000002,8,4,0.5,"persisted independent-HS endpoint-plus-midpoint controls repropagated against the original CR3BP target with a simple circular solar third-body tidal acceleration; no retuning, no SPICE ephemeris, no high-fidelity validation, no production solver parity"
ihs_all_single_p04_amax02_warm_from_p03,nominal,,,,270,4.7123889803846897,data/results/independent_hs_all_configured_headroom/controls/ihs_all_single_p04_amax02_warm_from_p03_nominal_controls.json,eda26f31547a19ac9df2c37186520e9746002a1a6e363649e0b378bd9566de24,True,0.011115187774142957,0.011115187774142957,0,0.01199261670252129,0.00087742892837833382,0.089999999999999997,True,True,nominal rows use configured objective.thresholds.nominal_success,,,False,120,0.40000000000000002,8,4,0.5,"persisted independent-HS endpoint-plus-midpoint controls repropagated against the original CR3BP target with a simple circular solar third-body tidal acceleration; no retuning, no SPICE ephemeris, no high-fidelity validation, no production solver parity"
ihs_all_single_p04_amax02_warm_from_p03,nominal,,,,315,5.497787143782138,data/results/independent_hs_all_configured_headroom/controls/ihs_all_single_p04_amax02_warm_from_p03_nominal_controls.json,eda26f31547a19ac9df2c37186520e9746002a1a6e363649e0b378bd9566de24,True,0.011115187774142957,0.011115187774142957,0,0.018633566559740074,0.0075183787855971178,0.089999999999999997,True,True,nominal rows use configured objective.thresholds.nominal_success,,,False,120,0.40000000000000002,8,4,0.5,"persisted independent-HS endpoint-plus-midpoint controls repropagated against the original CR3BP target with a simple circular solar third-body tidal acceleration; no retuning, no SPICE ephemeris, no high-fidelity validation, no production solver parity"
ihs_all_single_p04_amax02_warm_from_p03,branch,0,0,"[0, 1, 1, 1, 1, 1, 1, 1]",0,0,data/results/independent_hs_all_configured_headroom/controls/ihs_all_single_p04_amax02_warm_from_p03_branch_000_mask_000_controls.json,53c2815456a03f73c5dea994c4f1a3383d98dcf331386f78d64b062653c94838,True,0.077416451216557672,0.077416451216557672,0,0.069208632516330956,0.0082078187002267156,0.17000000000000001,True,True,branch rows use configured objective.thresholds.robust_success,1,7,False,120,0.40000000000000002,8,4,0.5,"persisted independent-HS endpoint-plus-midpoint controls repropagated against the original CR3BP target with a simple circular solar third-body tidal acceleration; no retuning, no SPICE ephemeris, no high-fidelity validation, no production solver parity"
ihs_all_single_p04_amax02_warm_from_p03,branch,0,0,"[0, 1, 1, 1, 1, 1, 1, 1]",45,0.78539816339744828,data/results/independent_hs_all_configured_headroom/controls/ihs_all_single_p04_amax02_warm_from_p03_branch_000_mask_000_controls.json,53c2815456a03f73c5dea994c4f1a3383d98dcf331386f78d64b062653c94838,True,0.077416451216557672,0.077416451216557672,0,0.079165234754920599,0.0017487835383629274,0.17000000000000001,True,True,branch rows use configured objective.thresholds.robust_success,1,7,False,120,0.40000000000000002,8,4,0.5,"persisted independent-HS endpoint-plus-midpoint controls repropagated against the original CR3BP target with a simple circular solar third-body tidal acceleration; no retuning, no SPICE ephemeris, no high-fidelity validation, no production solver parity"
